Časovna Značka (CEST/CET);Poraba [kWh];Dinamične Cene [EUR/kWh]
2024-08-23T07:45:00+02:00;112,1;0,136
2024-08-23T08:00:00+02:00;102,275;0,13
2024-08-23T08:15:00+02:00;85,9;0,13
2024-08-23T08:30:00+02:00;73,3;0,13
2024-08-23T08:45:00+02:00;57,35;0,13
2024-08-23T09:00:00+02:00;49,55;0,121
2024-08-23T09:15:00+02:00;47,475;0,121
2024-08-23T09:30:00+02:00;39,15;0,121
2024-08-23T09:45:00+02:00;31,05;0,121
2024-08-23T10:00:00+02:00;7,425;0,10157
2024-08-23T10:15:00+02:00;1,65;0,10157
2024-08-23T10:30:00+02:00;4,425;0,10157
2024-08-23T10:45:00+02:00;7,05;0,10157
2024-08-23T11:00:00+02:00;18,55;0,09004
2024-08-23T11:15:00+02:00;12,8;0,09004
2024-08-23T11:30:00+02:00;11,325;0,09004
2024-08-23T11:45:00+02:00;15,725;0,09004
2024-08-23T12:00:00+02:00;12,325;0,09006
2024-08-23T12:15:00+02:00;7,425;0,09006
2024-08-23T12:30:00+02:00;7,1;0,09006
2024-08-23T12:45:00+02:00;5,775;0,09006
2024-08-23T13:00:00+02:00;6,975;0,09572
2024-08-23T13:15:00+02:00;10,65;0,09572
2024-08-23T13:30:00+02:00;33,225;0,09572
2024-08-23T13:45:00+02:00;5,575;0,09572
2024-08-23T14:00:00+02:00;1,65;0,09707
2024-08-23T14:15:00+02:00;35,25;0,09707
2024-08-23T14:30:00+02:00;20,225;0,09707
2024-08-23T14:45:00+02:00;60,125;0,09707
2024-08-23T15:00:00+02:00;64,4;0,1147
2024-08-23T15:15:00+02:00;46,875;0,1147
2024-08-23T15:30:00+02:00;83,175;0,1147
2024-08-23T15:45:00+02:00;67,25;0,1147
2024-08-23T16:00:00+02:00;63,675;0,12168
2024-08-23T16:15:00+02:00;53,575;0,12168
2024-08-23T16:30:00+02:00;80;0,12168
2024-08-23T16:45:00+02:00;48,475;0,12168
2024-08-23T17:00:00+02:00;59,4;0,13141
2024-08-23T17:15:00+02:00;54,1;0,13141
2024-08-23T17:30:00+02:00;19,1;0,13141
2024-08-23T17:45:00+02:00;42,35;0,13141
2024-08-23T18:00:00+02:00;61,9;0,16
2024-08-23T18:15:00+02:00;98,675;0,16
2024-08-23T18:30:00+02:00;109,375;0,16
2024-08-23T18:45:00+02:00;131,65;0,16
2024-08-23T19:00:00+02:00;139,2;0,25001
2024-08-23T19:15:00+02:00;145,4;0,25001
2024-08-23T19:30:00+02:00;145,7;0,25001
2024-08-23T19:45:00+02:00;147,8025;0,25001
2024-08-23T20:00:00+02:00;157,56;0,17
2024-08-23T20:15:00+02:00;156,8325;0,17
2024-08-23T20:30:00+02:00;156,605;0,17
2024-08-23T20:45:00+02:00;157,655;0,17
2024-08-23T21:00:00+02:00;150,455;0,19473
2024-08-23T21:15:00+02:00;153,605;0,19473
2024-08-23T21:30:00+02:00;141,83;0,19473
2024-08-23T21:45:00+02:00;145,8275;0,19473
2024-08-23T22:00:00+02:00;141,55;0,14851
2024-08-23T22:15:00+02:00;147,825;0,14851
2024-08-23T22:30:00+02:00;132,7;0,14851
2024-08-23T22:45:00+02:00;130,55;0,14851
2024-08-23T23:00:00+02:00;124,2;0,1316
2024-08-23T23:15:00+02:00;117,65;0,1316
2024-08-23T23:30:00+02:00;118,875;0,1316
2024-08-23T23:45:00+02:00;120,45;0,1316
2024-08-24T00:00:00+02:00;116,025;0,13179
2024-08-24T00:15:00+02:00;115,2;0,13179
2024-08-24T00:30:00+02:00;121;0,13179
2024-08-24T00:45:00+02:00;116,725;0,13179
2024-08-24T01:00:00+02:00;117,85;0,11962
2024-08-24T01:15:00+02:00;118,65;0,11962
2024-08-24T01:30:00+02:00;115,525;0,11962
2024-08-24T01:45:00+02:00;120,825;0,11962
2024-08-24T02:00:00+02:00;114,925;0,10319
2024-08-24T02:15:00+02:00;108,85;0,10319
2024-08-24T02:30:00+02:00;103;0,10319
2024-08-24T02:45:00+02:00;105,05;0,10319
2024-08-24T03:00:00+02:00;118,05;0,1036
2024-08-24T03:15:00+02:00;115,225;0,1036
2024-08-24T03:30:00+02:00;117,9;0,1036
2024-08-24T03:45:00+02:00;119,5;0,1036
2024-08-24T04:00:00+02:00;123,575;0,10612
2024-08-24T04:15:00+02:00;121,2;0,10612
2024-08-24T04:30:00+02:00;119,725;0,10612
2024-08-24T04:45:00+02:00;120,6;0,10612
2024-08-24T05:00:00+02:00;121,55;0,10188
2024-08-24T05:15:00+02:00;122,325;0,10188
2024-08-24T05:30:00+02:00;125,025;0,10188
2024-08-24T05:45:00+02:00;129,225;0,10188
2024-08-24T06:00:00+02:00;138,725;0,11863
2024-08-24T06:15:00+02:00;140,185;0,11863
2024-08-24T06:30:00+02:00;136,95;0,11863
2024-08-24T06:45:00+02:00;127,9;0,11863
2024-08-24T07:00:00+02:00;119,95;0,09601
2024-08-24T07:15:00+02:00;108,6;0,09601
2024-08-24T07:30:00+02:00;91,225;0,09601
2024-08-24T07:45:00+02:00;70,65;0,09601
2024-08-24T08:00:00+02:00;53,375;0,07207
2024-08-24T08:15:00+02:00;33,75;0,07207
2024-08-24T08:30:00+02:00;17,25;0,07207
2024-08-24T08:45:00+02:00;8,15;0,07207
2024-08-24T09:00:00+02:00;5,375;0,015
2024-08-24T09:15:00+02:00;3,55;0,015
2024-08-24T09:30:00+02:00;3,625;0,015
2024-08-24T09:45:00+02:00;4,8;0,015
2024-08-24T10:00:00+02:00;3,975;0,00023
2024-08-24T10:15:00+02:00;4,375;0,00023
2024-08-24T10:30:00+02:00;4,725;0,00023
2024-08-24T10:45:00+02:00;4,875;0,00023
2024-08-24T11:00:00+02:00;4,8;-0,00584
2024-08-24T11:15:00+02:00;4,3;-0,00584
2024-08-24T11:30:00+02:00;4,15;-0,00584
2024-08-24T11:45:00+02:00;4,275;-0,00584
2024-08-24T12:00:00+02:00;61,55;-0,01617
2024-08-24T12:15:00+02:00;55,75;-0,01617
2024-08-24T12:30:00+02:00;58,225;-0,01617
2024-08-24T12:45:00+02:00;58,675;-0,01617
2024-08-24T13:00:00+02:00;52,475;-0,02279
2024-08-24T13:15:00+02:00;54,25;-0,02279
2024-08-24T13:30:00+02:00;50,15;-0,02279
2024-08-24T13:45:00+02:00;51,275;-0,02279
2024-08-24T14:00:00+02:00;52,55;-0,01662
2024-08-24T14:15:00+02:00;52,1;-0,01662
2024-08-24T14:30:00+02:00;49,725;-0,01662
2024-08-24T14:45:00+02:00;54,95;-0,01662
2024-08-24T15:00:00+02:00;19,925;0,04414
2024-08-24T15:15:00+02:00;16,8;0,04414
2024-08-24T15:30:00+02:00;13,4;0,04414
2024-08-24T15:45:00+02:00;20;0,04414
2024-08-24T16:00:00+02:00;19,45;0,0825
2024-08-24T16:15:00+02:00;8,125;0,0825
2024-08-24T16:30:00+02:00;13,025;0,0825
2024-08-24T16:45:00+02:00;14,05;0,0825
2024-08-24T17:00:00+02:00;0;0,1036
2024-08-24T17:15:00+02:00;10,05;0,1036
2024-08-24T17:30:00+02:00;9,675;0,1036
2024-08-24T17:45:00+02:00;5,55;0,1036
2024-08-24T18:00:00+02:00;11,5;0,14
2024-08-24T18:15:00+02:00;19,575;0,14
2024-08-24T18:30:00+02:00;31,3;0,14
2024-08-24T18:45:00+02:00;40,375;0,14
2024-08-24T19:00:00+02:00;47,875;0,19711
2024-08-24T19:15:00+02:00;54,55;0,19711
2024-08-24T19:30:00+02:00;59,625;0,19711
2024-08-24T19:45:00+02:00;59,1975;0,19711
2024-08-24T20:00:00+02:00;62,835;0,15932
2024-08-24T20:15:00+02:00;59,9325;0,15932
2024-08-24T20:30:00+02:00;58,9825;0,15932
2024-08-24T20:45:00+02:00;52,7575;0,15932
2024-08-24T21:00:00+02:00;56,555;0,14
2024-08-24T21:15:00+02:00;52,625;0,14
2024-08-24T21:30:00+02:00;55,725;0,14
2024-08-24T21:45:00+02:00;52,875;0,14
2024-08-24T22:00:00+02:00;53,125;0,125
2024-08-24T22:15:00+02:00;53,7;0,125
2024-08-24T22:30:00+02:00;52,775;0,125
2024-08-24T22:45:00+02:00;52,775;0,125
2024-08-24T23:00:00+02:00;50,75;0,09878
2024-08-24T23:15:00+02:00;47,325;0,09878
2024-08-24T23:30:00+02:00;53,575;0,09878
2024-08-24T23:45:00+02:00;51,2;0,09878
2024-08-25T00:00:00+02:00;50,35;0,06853
2024-08-25T00:15:00+02:00;48,4;0,06853
2024-08-25T00:30:00+02:00;49,8;0,06853
2024-08-25T00:45:00+02:00;48,775;0,06853
2024-08-25T01:00:00+02:00;51,975;0,07152
2024-08-25T01:15:00+02:00;47,7;0,07152
2024-08-25T01:30:00+02:00;50,675;0,07152
2024-08-25T01:45:00+02:00;50,4;0,07152
2024-08-25T02:00:00+02:00;50,55;0,02072
2024-08-25T02:15:00+02:00;48,45;0,02072
2024-08-25T02:30:00+02:00;51,175;0,02072
2024-08-25T02:45:00+02:00;47,775;0,02072
2024-08-25T03:00:00+02:00;52,1;0,01538
2024-08-25T03:15:00+02:00;47,9;0,01538
2024-08-25T03:30:00+02:00;52,825;0,01538
2024-08-25T03:45:00+02:00;48,075;0,01538
2024-08-25T04:00:00+02:00;47,75;0,01832
2024-08-25T04:15:00+02:00;48,225;0,01832
2024-08-25T04:30:00+02:00;47,95;0,01832
2024-08-25T04:45:00+02:00;47,125;0,01832
2024-08-25T05:00:00+02:00;49,725;0,01972
2024-08-25T05:15:00+02:00;46,675;0,01972
2024-08-25T05:30:00+02:00;50,225;0,01972
2024-08-25T05:45:00+02:00;45,75;0,01972
2024-08-25T06:00:00+02:00;47,55;0,02084
2024-08-25T06:15:00+02:00;43,65;0,02084
2024-08-25T06:30:00+02:00;40,025;0,02084
2024-08-25T06:45:00+02:00;29,125;0,02084
2024-08-25T07:00:00+02:00;23,525;0,00067
2024-08-25T07:15:00+02:00;14,075;0,00067
2024-08-25T07:30:00+02:00;8,45;0,00067
2024-08-25T07:45:00+02:00;5,1;0,00067
2024-08-25T08:00:00+02:00;2,2;0,00265
2024-08-25T08:15:00+02:00;1,9;0,00265
2024-08-25T08:30:00+02:00;2,5;0,00265
2024-08-25T08:45:00+02:00;8,8;0,00265
2024-08-25T09:00:00+02:00;8,125;-0,00056
2024-08-25T09:15:00+02:00;2,075;-0,00056
2024-08-25T09:30:00+02:00;1,8;-0,00056
2024-08-25T09:45:00+02:00;1,9;-0,00056
2024-08-25T10:00:00+02:00;1,925;-0,0023
2024-08-25T10:15:00+02:00;5,1;-0,0023
2024-08-25T10:30:00+02:00;1,975;-0,0023
2024-08-25T10:45:00+02:00;2,275;-0,0023
2024-08-25T11:00:00+02:00;2,375;-0,0014
2024-08-25T11:15:00+02:00;2,475;-0,0014
2024-08-25T11:30:00+02:00;2,325;-0,0014
2024-08-25T11:45:00+02:00;2,225;-0,0014
2024-08-25T12:00:00+02:00;2,3;-0,00374
2024-08-25T12:15:00+02:00;2;-0,00374
2024-08-25T12:30:00+02:00;2,225;-0,00374
2024-08-25T12:45:00+02:00;2,225;-0,00374
2024-08-25T13:00:00+02:00;35,3;-0,00751
2024-08-25T13:15:00+02:00;33,6;-0,00751
2024-08-25T13:30:00+02:00;33,9;-0,00751
2024-08-25T13:45:00+02:00;37,1;-0,00751
2024-08-25T14:00:00+02:00;35;-0,00842
2024-08-25T14:15:00+02:00;34,925;-0,00842
2024-08-25T14:30:00+02:00;33,95;-0,00842
2024-08-25T14:45:00+02:00;33,675;-0,00842
2024-08-25T15:00:00+02:00;3,05;-0,00405
2024-08-25T15:15:00+02:00;2,2;-0,00405
2024-08-25T15:30:00+02:00;2,55;-0,00405
2024-08-25T15:45:00+02:00;3,55;-0,00405
2024-08-25T16:00:00+02:00;0,4;0,03314
2024-08-25T16:15:00+02:00;0;0,03314
2024-08-25T16:30:00+02:00;0;0,03314
2024-08-25T16:45:00+02:00;0;0,03314
2024-08-25T17:00:00+02:00;0;0,06708
2024-08-25T17:15:00+02:00;0;0,06708
2024-08-25T17:30:00+02:00;0;0,06708
2024-08-25T17:45:00+02:00;0;0,06708
2024-08-25T18:00:00+02:00;0;0,10037
2024-08-25T18:15:00+02:00;1,7;0,10037
2024-08-25T18:30:00+02:00;9,475;0,10037
2024-08-25T18:45:00+02:00;20,325;0,10037
2024-08-25T19:00:00+02:00;27,425;0,17522
2024-08-25T19:15:00+02:00;37,35;0,17522
2024-08-25T19:30:00+02:00;39,5025;0,17522
2024-08-25T19:45:00+02:00;41,8625;0,17522
2024-08-25T20:00:00+02:00;39,375;0,21634
2024-08-25T20:15:00+02:00;41,1;0,21634
2024-08-25T20:30:00+02:00;36,8;0,21634
2024-08-25T20:45:00+02:00;38,85;0,21634
2024-08-25T21:00:00+02:00;35,675;0,17364
2024-08-25T21:15:00+02:00;37,9;0,17364
2024-08-25T21:30:00+02:00;37,675;0,17364
2024-08-25T21:45:00+02:00;36,2;0,17364
2024-08-25T22:00:00+02:00;36,775;0,145
2024-08-25T22:15:00+02:00;36,75;0,145
2024-08-25T22:30:00+02:00;35,25;0,145
2024-08-25T22:45:00+02:00;36,975;0,145
2024-08-25T23:00:00+02:00;36,85;0,10668
2024-08-25T23:15:00+02:00;37,375;0,10668
2024-08-25T23:30:00+02:00;34,15;0,10668
2024-08-25T23:45:00+02:00;37,475;0,10668
2024-08-26T00:00:00+02:00;39,25;0,115
2024-08-26T00:15:00+02:00;45,725;0,115
2024-08-26T00:30:00+02:00;44,425;0,115
2024-08-26T00:45:00+02:00;45,675;0,115
2024-08-26T01:00:00+02:00;40,025;0,10294
2024-08-26T01:15:00+02:00;41,3;0,10294
2024-08-26T01:30:00+02:00;41,25;0,10294
2024-08-26T01:45:00+02:00;45,375;0,10294
2024-08-26T02:00:00+02:00;40,825;0,08634
2024-08-26T02:15:00+02:00;43,55;0,08634
2024-08-26T02:30:00+02:00;39,8;0,08634
2024-08-26T02:45:00+02:00;40,3;0,08634
2024-08-26T03:00:00+02:00;39,375;0,08466
2024-08-26T03:15:00+02:00;41,45;0,08466
2024-08-26T03:30:00+02:00;39,675;0,08466
2024-08-26T03:45:00+02:00;43,425;0,08466
2024-08-26T04:00:00+02:00;45,5;0,08636
2024-08-26T04:15:00+02:00;49,875;0,08636
2024-08-26T04:30:00+02:00;51,775;0,08636
2024-08-26T04:45:00+02:00;62,25;0,08636
2024-08-26T05:00:00+02:00;64,375;0,08683
2024-08-26T05:15:00+02:00;67,875;0,08683
2024-08-26T05:30:00+02:00;70,75;0,08683
2024-08-26T05:45:00+02:00;95,75;0,08683
2024-08-26T06:00:00+02:00;157,2525;0,126
2024-08-26T06:15:00+02:00;173,7;0,126
2024-08-26T06:30:00+02:00;173,7;0,126
2024-08-26T06:45:00+02:00;168,075;0,126
2024-08-26T07:00:00+02:00;164,7;0,14172
2024-08-26T07:15:00+02:00;149,1;0,14172
2024-08-26T07:30:00+02:00;124,875;0,14172
2024-08-26T07:45:00+02:00;106,425;0,14172
2024-08-26T08:00:00+02:00;96,9;0,12382
2024-08-26T08:15:00+02:00;73,175;0,12382
2024-08-26T08:30:00+02:00;70,475;0,12382
2024-08-26T08:45:00+02:00;74,85;0,12382
2024-08-26T09:00:00+02:00;81,825;0,125
2024-08-26T09:15:00+02:00;57;0,125
2024-08-26T09:30:00+02:00;47,95;0,125
2024-08-26T09:45:00+02:00;41,875;0,125
2024-08-26T10:00:00+02:00;24,225;0,08026
2024-08-26T10:15:00+02:00;17,05;0,08026
2024-08-26T10:30:00+02:00;19,575;0,08026
2024-08-26T10:45:00+02:00;17,875;0,08026
2024-08-26T11:00:00+02:00;31,8;0,08723
2024-08-26T11:15:00+02:00;11,3;0,08723
2024-08-26T11:30:00+02:00;0,175;0,08723
2024-08-26T11:45:00+02:00;0,175;0,08723
2024-08-26T12:00:00+02:00;0;0,115
2024-08-26T12:15:00+02:00;0;0,115
2024-08-26T12:30:00+02:00;0;0,115
2024-08-26T12:45:00+02:00;0;0,115
2024-08-26T13:00:00+02:00;0;0,116
2024-08-26T13:15:00+02:00;4,925;0,116
2024-08-26T13:30:00+02:00;8,725;0,116
2024-08-26T13:45:00+02:00;0;0,116
2024-08-26T14:00:00+02:00;0;0,11741
2024-08-26T14:15:00+02:00;0,15;0,11741
2024-08-26T14:30:00+02:00;9,9;0,11741
2024-08-26T14:45:00+02:00;0,55;0,11741
2024-08-26T15:00:00+02:00;0,075;0,1226
2024-08-26T15:15:00+02:00;0;0,1226
2024-08-26T15:30:00+02:00;0,15;0,1226
2024-08-26T15:45:00+02:00;0,175;0,1226
2024-08-26T16:00:00+02:00;9,975;0,11004
2024-08-26T16:15:00+02:00;18,2;0,11004
2024-08-26T16:30:00+02:00;27;0,11004
2024-08-26T16:45:00+02:00;39,525;0,11004
2024-08-26T17:00:00+02:00;62,925;0,13301
2024-08-26T17:15:00+02:00;61,125;0,13301
2024-08-26T17:30:00+02:00;90,45;0,13301
2024-08-26T17:45:00+02:00;102,425;0,13301
2024-08-26T18:00:00+02:00;105,675;0,1708
2024-08-26T18:15:00+02:00;107,025;0,1708
2024-08-26T18:30:00+02:00;115,325;0,1708
2024-08-26T18:45:00+02:00;127,325;0,1708
2024-08-26T19:00:00+02:00;135,45;0,32921
2024-08-26T19:15:00+02:00;139,825;0,32921
2024-08-26T19:30:00+02:00;140,2375;0,32921
2024-08-26T19:45:00+02:00;147,9825;0,32921
2024-08-26T20:00:00+02:00;164,9325;0,27302
2024-08-26T20:15:00+02:00;159,83;0,27302
2024-08-26T20:30:00+02:00;163,355;0,27302
2024-08-26T20:45:00+02:00;159,28;0,27302
2024-08-26T21:00:00+02:00;160,5325;0,15507
2024-08-26T21:15:00+02:00;159,405;0,15507
2024-08-26T21:30:00+02:00;141,055;0,15507
2024-08-26T21:45:00+02:00;123,0075;0,15507
2024-08-26T22:00:00+02:00;114,73;0,12637
2024-08-26T22:15:00+02:00;114,755;0,12637
2024-08-26T22:30:00+02:00;106,405;0,12637
2024-08-26T22:45:00+02:00;103,7825;0,12637
2024-08-26T23:00:00+02:00;84,7825;0,10778
2024-08-26T23:15:00+02:00;82,6825;0,10778
2024-08-26T23:30:00+02:00;78,1325;0,10778
2024-08-26T23:45:00+02:00;79,8075;0,10778
2024-08-27T00:00:00+02:00;77,3325;0,11741
2024-08-27T00:15:00+02:00;79,2075;0,11741
2024-08-27T00:30:00+02:00;77,2075;0,11741
2024-08-27T00:45:00+02:00;79,2825;0,11741
2024-08-27T01:00:00+02:00;75,7575;0,11688
2024-08-27T01:15:00+02:00;78,3775;0,11688
2024-08-27T01:30:00+02:00;74,025;0,11688
2024-08-27T01:45:00+02:00;74,5;0,11688
2024-08-27T02:00:00+02:00;72,65;0,11537
2024-08-27T02:15:00+02:00;78;0,11537
2024-08-27T02:30:00+02:00;72,025;0,11537
2024-08-27T02:45:00+02:00;74,975;0,11537
2024-08-27T03:00:00+02:00;73,75;0,11081
2024-08-27T03:15:00+02:00;75,775;0,11081
2024-08-27T03:30:00+02:00;73,175;0,11081
2024-08-27T03:45:00+02:00;77,45;0,11081
2024-08-27T04:00:00+02:00;80,7;0,09952
2024-08-27T04:15:00+02:00;86,375;0,09952
2024-08-27T04:30:00+02:00;87,425;0,09952
2024-08-27T04:45:00+02:00;90,075;0,09952
2024-08-27T05:00:00+02:00;95,375;0,09937
2024-08-27T05:15:00+02:00;96,05;0,09937
2024-08-27T05:30:00+02:00;101,075;0,09937
2024-08-27T05:45:00+02:00;129,3;0,09937
2024-08-27T06:00:00+02:00;177,15;0,12519
2024-08-27T06:15:00+02:00;194,775;0,12519
2024-08-27T06:30:00+02:00;193,225;0,12519
2024-08-27T06:45:00+02:00;200,65;0,12519
2024-08-27T07:00:00+02:00;197,0625;0,1368
2024-08-27T07:15:00+02:00;196,6725;0,1368
2024-08-27T07:30:00+02:00;192,05;0,1368
2024-08-27T07:45:00+02:00;199,3;0,1368
2024-08-27T08:00:00+02:00;193,175;0,1127
2024-08-27T08:15:00+02:00;190,15;0,1127
2024-08-27T08:30:00+02:00;192,875;0,1127
2024-08-27T08:45:00+02:00;186,75;0,1127
2024-08-27T09:00:00+02:00;176;0,08843
2024-08-27T09:15:00+02:00;158,5;0,08843
2024-08-27T09:30:00+02:00;138,4;0,08843
2024-08-27T09:45:00+02:00;91,65;0,08843
2024-08-27T10:00:00+02:00;33,8;0,07176
2024-08-27T10:15:00+02:00;30,325;0,07176
2024-08-27T10:30:00+02:00;20,875;0,07176
2024-08-27T10:45:00+02:00;29,85;0,07176
2024-08-27T11:00:00+02:00;12,7;0,09311
2024-08-27T11:15:00+02:00;35,25;0,09311
2024-08-27T11:30:00+02:00;72,925;0,09311
2024-08-27T11:45:00+02:00;83,075;0,09311
2024-08-27T12:00:00+02:00;26,05;0,11711
2024-08-27T12:15:00+02:00;9,65;0,11711
2024-08-27T12:30:00+02:00;18,275;0,11711
2024-08-27T12:45:00+02:00;0;0,11711
2024-08-27T13:00:00+02:00;0;0,118
2024-08-27T13:15:00+02:00;0,3;0,118
2024-08-27T13:30:00+02:00;10,275;0,118
2024-08-27T13:45:00+02:00;0;0,118
2024-08-27T14:00:00+02:00;0;0,12691
2024-08-27T14:15:00+02:00;12,5;0,12691
2024-08-27T14:30:00+02:00;4,975;0,12691
2024-08-27T14:45:00+02:00;1,875;0,12691
2024-08-27T15:00:00+02:00;6,875;0,13479
2024-08-27T15:15:00+02:00;11,25;0,13479
2024-08-27T15:30:00+02:00;32,35;0,13479
2024-08-27T15:45:00+02:00;33,65;0,13479
2024-08-27T16:00:00+02:00;30,9;0,19
2024-08-27T16:15:00+02:00;15,575;0,19
2024-08-27T16:30:00+02:00;27,25;0,19
2024-08-27T16:45:00+02:00;46,075;0,19
2024-08-27T17:00:00+02:00;77,15;0,24683
2024-08-27T17:15:00+02:00;85,325;0,24683
2024-08-27T17:30:00+02:00;102,15;0,24683
2024-08-27T17:45:00+02:00;91,95;0,24683
2024-08-27T18:00:00+02:00;90,05;0,195
2024-08-27T18:15:00+02:00;112,85;0,195
2024-08-27T18:30:00+02:00;128,625;0,195
2024-08-27T18:45:00+02:00;135,9;0,195
2024-08-27T19:00:00+02:00;156,225;0,27542
2024-08-27T19:15:00+02:00;150,175;0,27542
2024-08-27T19:30:00+02:00;149,46;0,27542
2024-08-27T19:45:00+02:00;145,8175;0,27542
2024-08-27T20:00:00+02:00;160,1575;0,26602
2024-08-27T20:15:00+02:00;157,7575;0,26602
2024-08-27T20:30:00+02:00;157,8575;0,26602
2024-08-27T20:45:00+02:00;147,2825;0,26602
2024-08-27T21:00:00+02:00;149,1575;0,157
2024-08-27T21:15:00+02:00;152,5825;0,157
2024-08-27T21:30:00+02:00;149,8825;0,157
2024-08-27T21:45:00+02:00;128,2075;0,157
2024-08-27T22:00:00+02:00;113,1075;0,12764
2024-08-27T22:15:00+02:00;111,4075;0,12764
2024-08-27T22:30:00+02:00;103,4825;0,12764
2024-08-27T22:45:00+02:00;97,9075;0,12764
2024-08-27T23:00:00+02:00;90,1075;0,11855
2024-08-27T23:15:00+02:00;81,7075;0,11855
2024-08-27T23:30:00+02:00;76,8275;0,11855
2024-08-27T23:45:00+02:00;75,35;0,11855
2024-08-28T00:00:00+02:00;77,175;0,12
2024-08-28T00:15:00+02:00;73,85;0,12
2024-08-28T00:30:00+02:00;76,375;0,12
2024-08-28T00:45:00+02:00;73,1;0,12
2024-08-28T01:00:00+02:00;76,25;0,11143
2024-08-28T01:15:00+02:00;70,675;0,11143
2024-08-28T01:30:00+02:00;75,325;0,11143
2024-08-28T01:45:00+02:00;74,075;0,11143
2024-08-28T02:00:00+02:00;76,775;0,11381
2024-08-28T02:15:00+02:00;71,875;0,11381
2024-08-28T02:30:00+02:00;74,85;0,11381
2024-08-28T02:45:00+02:00;72,275;0,11381
2024-08-28T03:00:00+02:00;72,825;0,11268
2024-08-28T03:15:00+02:00;71;0,11268
2024-08-28T03:30:00+02:00;75,775;0,11268
2024-08-28T03:45:00+02:00;73,825;0,11268
2024-08-28T04:00:00+02:00;81,725;0,11437
2024-08-28T04:15:00+02:00;82,975;0,11437
2024-08-28T04:30:00+02:00;85,975;0,11437
2024-08-28T04:45:00+02:00;85,875;0,11437
2024-08-28T05:00:00+02:00;88,65;0,11724
2024-08-28T05:15:00+02:00;89,175;0,11724
2024-08-28T05:30:00+02:00;93,975;0,11724
2024-08-28T05:45:00+02:00;117,775;0,11724
2024-08-28T06:00:00+02:00;171,875;0,128
2024-08-28T06:15:00+02:00;180,24;0,128
2024-08-28T06:30:00+02:00;181,625;0,128
2024-08-28T06:45:00+02:00;172,65;0,128
2024-08-28T07:00:00+02:00;162,25;0,135
2024-08-28T07:15:00+02:00;156,85;0,135
2024-08-28T07:30:00+02:00;150,6;0,135
2024-08-28T07:45:00+02:00;145,8;0,135
2024-08-28T08:00:00+02:00;116,1;0,13
2024-08-28T08:15:00+02:00;114,5;0,13
2024-08-28T08:30:00+02:00;78,925;0,13
2024-08-28T08:45:00+02:00;61,775;0,13
2024-08-28T09:00:00+02:00;43,225;0,11046
2024-08-28T09:15:00+02:00;38,75;0,11046
2024-08-28T09:30:00+02:00;33,525;0,11046
2024-08-28T09:45:00+02:00;26,95;0,11046
2024-08-28T10:00:00+02:00;5,725;0,10397
2024-08-28T10:15:00+02:00;0,675;0,10397
2024-08-28T10:30:00+02:00;0;0,10397
2024-08-28T10:45:00+02:00;0;0,10397
2024-08-28T11:00:00+02:00;0,025;0,09607
2024-08-28T11:15:00+02:00;0;0,09607
2024-08-28T11:30:00+02:00;0;0,09607
2024-08-28T11:45:00+02:00;5,8;0,09607
2024-08-28T12:00:00+02:00;0;0,11697
2024-08-28T12:15:00+02:00;0;0,11697
2024-08-28T12:30:00+02:00;1,7;0,11697
2024-08-28T12:45:00+02:00;0,525;0,11697
2024-08-28T13:00:00+02:00;0;0,11697
2024-08-28T13:15:00+02:00;0;0,11697
2024-08-28T13:30:00+02:00;0;0,11697
2024-08-28T13:45:00+02:00;0;0,11697
2024-08-28T14:00:00+02:00;0;0,12191
2024-08-28T14:15:00+02:00;1,5;0,12191
2024-08-28T14:30:00+02:00;2,525;0,12191
2024-08-28T14:45:00+02:00;4,025;0,12191
2024-08-28T15:00:00+02:00;21;0,13
2024-08-28T15:15:00+02:00;8,625;0,13
2024-08-28T15:30:00+02:00;6,225;0,13
2024-08-28T15:45:00+02:00;37,825;0,13
2024-08-28T16:00:00+02:00;19,975;0,14785
2024-08-28T16:15:00+02:00;77,95;0,14785
2024-08-28T16:30:00+02:00;68,875;0,14785
2024-08-28T16:45:00+02:00;51,05;0,14785
2024-08-28T17:00:00+02:00;121,05;0,26005
2024-08-28T17:15:00+02:00;140,025;0,26005
2024-08-28T17:30:00+02:00;147,25;0,26005
2024-08-28T17:45:00+02:00;143,625;0,26005
2024-08-28T18:00:00+02:00;138,2;0,68473
2024-08-28T18:15:00+02:00;139,8;0,68473
2024-08-28T18:30:00+02:00;142,825;0,68473
2024-08-28T18:45:00+02:00;146,3;0,68473
2024-08-28T19:00:00+02:00;158,775;0,79472
2024-08-28T19:15:00+02:00;149,625;0,79472
2024-08-28T19:30:00+02:00;144,085;0,79472
2024-08-28T19:45:00+02:00;143,36;0,79472
2024-08-28T20:00:00+02:00;161,3575;0,50981
2024-08-28T20:15:00+02:00;158,8825;0,50981
2024-08-28T20:30:00+02:00;155,2825;0,50981
2024-08-28T20:45:00+02:00;151,7825;0,50981
2024-08-28T21:00:00+02:00;153,2825;0,18956
2024-08-28T21:15:00+02:00;149,1325;0,18956
2024-08-28T21:30:00+02:00;148,3575;0,18956
2024-08-28T21:45:00+02:00;154,0325;0,18956
2024-08-28T22:00:00+02:00;148,3075;0,135
2024-08-28T22:15:00+02:00;146,3075;0,135
2024-08-28T22:30:00+02:00;136,0575;0,135
